"subject_ID","correct","phase","time_ellapsed_mins","childcare","caregiver","age","gender","gender_text","country","country_text","hearing","eng_first","know_corp_lang","monolingual","stim_ageGroup","button_pressed","stim_gender","stim_language","stim_ID","clipID"
"l360waq5h9c16b2",1,"Language",5.25205,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"l360waq5h9c16b2",0,"Language",5.43608333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","F31CasillasYeli","0471452186.wav"
"l360waq5h9c16b2",0,"Language",5.61541666666667,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"l360waq5h9c16b2",1,"Language",5.79738333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"l360waq5h9c16b2",0,"Language",6.24663333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"l360waq5h9c16b2",0,"Language",6.5626,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l360waq5h9c16b2",1,"Language",6.73973333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"l360waq5h9c16b2",1,"Language",6.92296666666667,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"l360waq5h9c16b2",0,"Language",7.10108333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"l360waq5h9c16b2",1,"Language",7.2848,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l360waq5h9c16b2",1,"Sex",8.25373333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"l360waq5h9c16b2",0,"Sex",8.41798333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"l360waq5h9c16b2",1,"Sex",8.5845,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"l360waq5h9c16b2",0,"Sex",8.75628333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","33Tsimane","0342400096.wav"
"l360waq5h9c16b2",0,"Sex",8.94105,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"l360waq5h9c16b2",0,"Sex",9.24076666666667,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"l360waq5h9c16b2",0,"Sex",9.40323333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"l360waq5h9c16b2",0,"Sex",9.55703333333333,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"l360waq5h9c16b2",0,"Sex",9.7525,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"l360waq5h9c16b2",0,"Sex",10.2033166666667,0,0,19,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","F23CasillasYeli","0740408284.wav"
"l3thkrtkmnxftq3",0,"Age",5.10918333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"l3thkrtkmnxftq3",1,"Age",5.39043333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","39Tsimane","0259986922.wav"
"l3thkrtkmnxftq3",0,"Age",5.5736,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"l3thkrtkmnxftq3",0,"Age",5.77328333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"l3thkrtkmnxftq3",1,"Age",5.94793333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"l3thkrtkmnxftq3",0,"Age",6.12685,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"l3thkrtkmnxftq3",1,"Age",6.28575,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l3thkrtkmnxftq3",1,"Age",6.45565,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"l3thkrtkmnxftq3",0,"Age",6.64658333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"l3thkrtkmnxftq3",0,"Age",6.82973333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"l3thkrtkmnxftq3",0,"Age",7.0054,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"l3thkrtkmnxftq3",0,"Age",7.17203333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"l3thkrtkmnxftq3",1,"Sex",7.38723333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"l3thkrtkmnxftq3",1,"Sex",7.5839,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"l3thkrtkmnxftq3",1,"Sex",7.79535,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"l3thkrtkmnxftq3",0,"Sex",8.04433333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"l3thkrtkmnxftq3",0,"Sex",8.29555,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"l3thkrtkmnxftq3",1,"Sex",8.49423333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"l3thkrtkmnxftq3",1,"Sex",8.67215,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"l3thkrtkmnxftq3",0,"Sex",8.87508333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"l3thkrtkmnxftq3",0,"Sex",9.06601666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"l3thkrtkmnxftq3",0,"Sex",9.23193333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"l3thkrtkmnxftq3",0,"Language",9.42635,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"l3thkrtkmnxftq3",0,"Language",9.60501666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"l3thkrtkmnxftq3",0,"Language",9.7679,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"l3thkrtkmnxftq3",1,"Language",10.0388833333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"l3thkrtkmnxftq3",1,"Language",10.2358166666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l3thkrtkmnxftq3",0,"Language",10.4064666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"l3thkrtkmnxftq3",1,"Language",10.6279333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"l3thkrtkmnxftq3",1,"Language",10.8168333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"l3thkrtkmnxftq3",0,"Language",10.9664833333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"l3thkrtkmnxftq3",1,"Language",11.1639166666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"l3thkrtkmnxftq3",0,"Language",11.31955,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"l3thkrtkmnxftq3",0,"Language",11.49245,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"l3x6gnl69xmmaa3",0,"Language",6.23621666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"l3x6gnl69xmmaa3",0,"Language",6.5979,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l3x6gnl69xmmaa3",1,"Language",6.88746666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"l3x6gnl69xmmaa3",0,"Language",7.19381666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","1","M","English","26Seedlings","0589760242.wav"
"l3x6gnl69xmmaa3",1,"Language",8.59983333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l3x6gnl69xmmaa3",1,"Language",8.851,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","NA","English","4Seedlings","0657024141.wav"
"l3x6gnl69xmmaa3",0,"Language",9.16188333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","0","F","Non-English","F31CasillasYeli","0471452186.wav"
"l3x6gnl69xmmaa3",1,"Language",9.44881666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","English","36Seedlings","0670664846.wav"
"l3x6gnl69xmmaa3",1,"Language",9.75663333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","NA","English","8Seedlings","0428418129.wav"
"l3x6gnl69xmmaa3",1,"Language",10.0741333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"l3x6gnl69xmmaa3",1,"Language",10.3415166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","0","M","English","9Seedlings","0180969042.wav"
"l3x6gnl69xmmaa3",1,"Language",10.59135,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","0","M","English","11Seedlings","0397365922.wav"
"l3x6gnl69xmmaa3",1,"Age",11.029,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l3x6gnl69xmmaa3",0,"Age",13.2542666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","1","M","English","26Seedlings","0589760242.wav"
"l3x6gnl69xmmaa3",0,"Age",13.4929166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","1","M","English","11Seedlings","0397365922.wav"
"l3x6gnl69xmmaa3",1,"Age",13.7802166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","2","F","Non-English","39Tsimane","0259986922.wav"
"l3x6gnl69xmmaa3",1,"Age",14.0720666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","English","36Seedlings","0670664846.wav"
"l3x6gnl69xmmaa3",1,"Age",14.4969833333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"l3x6gnl69xmmaa3",0,"Age",14.76775,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"l3x6gnl69xmmaa3",0,"Age",15.0608666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","0","M","English","9Seedlings","0180969042.wav"
"l3x6gnl69xmmaa3",0,"Age",15.3049333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","2","M","Non-English","41Tsimane","0353396850.wav"
"l3x6gnl69xmmaa3",0,"Age",15.5617166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","2","NA","English","8Seedlings","0428418129.wav"
"l3x6gnl69xmmaa3",1,"Age",15.8037833333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","NA","English","4Seedlings","0657024141.wav"
"l3x6gnl69xmmaa3",1,"Age",16.07975,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"l3x6gnl69xmmaa3",1,"Sex",16.6436166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"l3x6gnl69xmmaa3",1,"Sex",16.9114833333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"l3x6gnl69xmmaa3",1,"Sex",17.14595,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"l3x6gnl69xmmaa3",0,"Sex",17.3751333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"l3x6gnl69xmmaa3",1,"Sex",17.6172666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","M","Non-English","8787Tseltal","0675181716.wav"
"l3x6gnl69xmmaa3",0,"Sex",17.8397833333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"l3x6gnl69xmmaa3",0,"Sex",18.0580166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"l3x6gnl69xmmaa3",1,"Sex",18.5015333333333,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"l3x6gnl69xmmaa3",1,"Sex",18.7627666666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"l3x6gnl69xmmaa3",0,"Sex",19.0020166666667,20,0,20,"Female","","Canada","","Yes","Yes","Spanish","No","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"l61fqc095ygqe8o",1,"Sex",1.10878333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","11bTsimane","0344255482.wav"
"l61fqc095ygqe8o",1,"Sex",1.37835,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"l61fqc095ygqe8o",1,"Sex",1.571,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"l61fqc095ygqe8o",0,"Sex",1.72848333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"l61fqc095ygqe8o",0,"Sex",1.89901666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","F23CasillasYeli","0740408284.wav"
"l61fqc095ygqe8o",0,"Sex",2.0434,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","33Tsimane","0342400096.wav"
"l61fqc095ygqe8o",1,"Sex",2.17006666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0675181716.wav"
"l61fqc095ygqe8o",0,"Sex",2.2985,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"l61fqc095ygqe8o",1,"Sex",2.44313333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"l61fqc095ygqe8o",1,"Sex",2.57728333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"l61fqc095ygqe8o",1,"Age",2.72633333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"l61fqc095ygqe8o",0,"Age",2.87926666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"l61fqc095ygqe8o",1,"Age",3.01221666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"l61fqc095ygqe8o",0,"Age",3.14673333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"l61fqc095ygqe8o",0,"Age",3.27688333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"l61fqc095ygqe8o",0,"Age",3.4033,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"l61fqc095ygqe8o",1,"Age",3.53513333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"l61fqc095ygqe8o",1,"Age",3.675,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","M","English","11Seedlings","0397365922.wav"
"l61fqc095ygqe8o",0,"Age",3.79625,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","2","M","Non-English","8787Tseltal","0225709263.wav"
"l61fqc095ygqe8o",1,"Age",3.92608333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"l61fqc095ygqe8o",0,"Age",4.05953333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"l61fqc095ygqe8o",1,"Age",4.20688333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l61fqc095ygqe8o",1,"Language",4.3834,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"l61fqc095ygqe8o",0,"Language",4.51433333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l61fqc095ygqe8o",1,"Language",4.64326666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"l61fqc095ygqe8o",0,"Language",4.7702,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"l61fqc095ygqe8o",1,"Language",4.90448333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l61fqc095ygqe8o",0,"Language",5.03593333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"l61fqc095ygqe8o",0,"Language",5.16526666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"l61fqc095ygqe8o",0,"Language",5.29178333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"l61fqc095ygqe8o",1,"Language",5.43476666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"l61fqc095ygqe8o",1,"Language",5.567,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"l61fqc095ygqe8o",1,"Language",5.71473333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"l61fqc095ygqe8o",1,"Language",5.85418333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"l7o57zvffa8jn0k",0,"Age",2.53066666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"l7o57zvffa8jn0k",0,"Age",2.76476666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"l7o57zvffa8jn0k",0,"Age",2.93421666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","2","M","Non-English","8787Tseltal","0225709263.wav"
"l7o57zvffa8jn0k",0,"Age",3.16658333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"l7o57zvffa8jn0k",1,"Age",3.40733333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"l7o57zvffa8jn0k",1,"Age",3.62411666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","2","F","Non-English","39Tsimane","0259986922.wav"
"l7o57zvffa8jn0k",0,"Age",3.86685,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","2","NA","English","4Seedlings","0657024141.wav"
"l7o57zvffa8jn0k",1,"Age",4.05828333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l7o57zvffa8jn0k",1,"Age",4.25963333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"l7o57zvffa8jn0k",1,"Age",4.46073333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l7o57zvffa8jn0k",1,"Age",4.66746666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"l7o57zvffa8jn0k",0,"Age",4.85446666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"l7o57zvffa8jn0k",0,"Language",5.10821666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"l7o57zvffa8jn0k",1,"Language",5.2665,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"l7o57zvffa8jn0k",0,"Language",5.5045,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"l7o57zvffa8jn0k",0,"Language",5.72518333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"l7o57zvffa8jn0k",1,"Language",6.01946666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"l7o57zvffa8jn0k",1,"Language",6.29143333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"l7o57zvffa8jn0k",1,"Language",6.49626666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"l7o57zvffa8jn0k",0,"Language",6.71545,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"l7o57zvffa8jn0k",0,"Language",6.91443333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"l7o57zvffa8jn0k",1,"Language",7.07606666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"l7o57zvffa8jn0k",1,"Language",7.21633333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"l7o57zvffa8jn0k",0,"Language",7.38318333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"l7o57zvffa8jn0k",0,"Sex",7.58356666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"l7o57zvffa8jn0k",1,"Sex",7.72551666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"l7o57zvffa8jn0k",1,"Sex",7.85485,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"l7o57zvffa8jn0k",1,"Sex",7.99366666666667,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"l7o57zvffa8jn0k",1,"Sex",8.12083333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"l7o57zvffa8jn0k",1,"Sex",8.24733333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"l7o57zvffa8jn0k",0,"Sex",8.40833333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"l7o57zvffa8jn0k",1,"Sex",8.5282,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","14Tsimane","0804078336.wav"
"l7o57zvffa8jn0k",0,"Sex",8.66653333333333,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"l7o57zvffa8jn0k",1,"Sex",8.7924,0,0,19,"Female","female","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
